software mouseReMoCo;version 1.3.0;isWithLSL false;screenWidth 1902;screenHeight 973;centerX 951;centerY 486;autoStart 3600;cycleMaxNumber 6;cycleDuration 20;borderColor java.awt.Color[r=255,g=255,b=255];textColor java.awt.Color[r=255,g=255,b=255];backgroundColor java.awt.Color[r=0,g=0,b=0];cursorColorRecord java.awt.Color[r=255,g=0,b=0];cursorColorWait java.awt.Color[r=255,g=255,b=0];task circular;cornerX 545;cornerY 80;externalRadius 406;internalRadius 326;borderRadius 1;cursorRadius 16;indexOfDifficulty 48.86179212285402;taskRadius 365.5;taskTolerance 47
2025-12-01 20:50:10.412 +0100

timestamp,mouseX,mouseY,mouseInTarget
1764618664287,1134,795,1
1764618664296,1139,794,1
1764618664303,1145,793,1
1764618664311,1151,789,1
1764618664320,1159,787,1
1764618664326,1167,782,1
1764618664336,1174,780,1
1764618664343,1180,776,1
1764618664351,1187,774,1
1764618664360,1193,769,1
1764618664368,1201,764,1
1764618664376,1208,759,1
1764618664384,1214,755,1
1764618664392,1222,750,1
1764618664399,1228,744,1
1764618664408,1231,741,1
1764618664417,1237,735,1
1764618664425,1239,732,1
1764618664432,1242,728,1
1764618664440,1247,722,1
1764618664449,1250,718,1
1764618664456,1252,711,1
1764618664465,1255,708,1
1764618664472,1257,702,1
1764618664481,1262,696,1
1764618664488,1264,690,1
1764618664496,1268,685,1
1764618664504,1269,678,1
1764618664510,1274,670,1
1764618664519,1275,666,1
1764618664528,1276,658,1
1764618664537,1280,649,1
1764618664544,1281,642,1
1764618664555,1284,633,1
1764618664558,1287,627,1
1764618664570,1291,620,1
1764618664576,1294,609,1
1764618664584,1295,601,1
1764618664592,1299,590,1
1764618664600,1300,585,1
1764618664608,1304,574,1
1764618664616,1306,569,1
1764618664624,1307,563,1
1764618664632,1311,551,1
1764618664640,1312,544,1
1764618664649,1316,534,1
1764618664656,1318,525,1
1764618664663,1319,518,1
1764618664672,1319,508,1
1764618664681,1320,499,1
1764618664687,1323,489,1
1764618664697,1323,481,1
1764618664703,1323,472,1
1764618664714,1323,462,1
1764618664719,1323,454,1
1764618664728,1323,444,1
1764618664736,1323,437,1
1764618664744,1323,427,1
1764618664752,1323,418,1
1764618664761,1323,408,1
1764618664767,1322,400,1
1764618664775,1321,390,1
1764618664784,1320,381,1
1764618664792,1316,372,1
1764618664800,1313,363,1
1764618664808,1310,356,1
1764618664818,1304,344,1
1764618664824,1303,340,1
1764618664832,1302,334,1
1764618664841,1299,327,1
1764618664850,1296,321,1
1764618664855,1291,312,1
1764618664865,1290,308,1
1764618664871,1287,301,1
1764618664883,1283,294,1
1764618664886,1278,288,1
1764618664898,1273,282,1
1764618664902,1267,274,1
1764618664913,1262,270,1
1764618664919,1259,265,1
1764618664928,1255,261,1
1764618664936,1251,256,1
1764618664944,1248,252,1
1764618664951,1244,247,1
1764618664961,1239,243,1
1764618664968,1231,238,1
1764618664976,1225,233,1
1764618664985,1218,227,1
1764618664992,1209,220,1
1764618665000,1198,215,1
1764618665008,1187,211,1
1764618665017,1174,205,1
1764618665024,1163,202,1
1764618665032,1153,198,1
1764618665040,1142,192,1
1764618665048,1136,189,1
1764618665056,1131,187,1
1764618665067,1123,181,1
1764618665070,1119,179,1
1764618665084,1113,176,1
1764618665087,1106,171,1
1764618665096,1095,168,1
1764618665103,1083,163,1
1764618665112,1066,160,1
1764618665119,1048,157,1
1764618665128,1034,156,0
1764618665136,1022,155,0
1764618665144,1018,154,0
1764618665151,1013,151,0
1764618665160,1006,150,0
1764618665168,1000,149,0
1764618665176,995,148,0
1764618665184,989,146,1
1764618665192,985,145,1
1764618665200,975,145,0
1764618665208,968,144,1
1764618665218,962,144,1
1764618665225,952,144,1
1764618665233,943,144,1
1764618665241,933,144,1
1764618665250,928,144,1
1764618665254,923,144,1
1764618665266,918,144,1
1764618665270,912,145,1
1764618665283,905,145,1
1764618665288,901,146,1
1764618665298,894,147,1
1764618665303,886,147,1
1764618665312,874,150,1
1764618665320,862,151,1
1764618665327,850,152,1
1764618665335,842,154,1
1764618665343,832,155,1
1764618665353,824,158,1
1764618665360,820,159,1
1764618665368,812,161,1
1764618665376,806,163,1
1764618665384,800,165,1
1764618665392,793,166,1
1764618665399,788,170,1
1764618665408,781,171,1
1764618665416,770,175,1
1764618665424,763,177,1
1764618665434,754,181,1
1764618665440,748,183,1
1764618665450,742,188,1
1764618665456,738,192,1
1764618665467,733,196,1
1764618665470,724,200,1
1764618665481,718,206,1
1764618665488,713,208,1
1764618665499,710,211,1
1764618665503,705,216,1
1764618665513,702,219,1
1764618665521,698,223,1
1764618665528,692,229,1
1764618665535,687,235,1
1764618665546,682,241,1
1764618665550,677,247,1
1764618665563,672,253,1
1764618665566,668,259,1
1764618665574,664,265,1
1764618665585,660,272,1
1764618665594,657,281,1
1764618665600,652,289,1
1764618665607,646,298,1
1764618665616,644,305,1
1764618665624,640,313,1
1764618665633,634,320,1
1764618665641,630,332,1
1764618665649,626,344,1
1764618665655,621,357,1
1764618665668,616,369,1
1764618665670,612,381,1
1764618665680,610,394,1
1764618665687,606,406,1
1764618665696,603,417,1
1764618665705,599,427,1
1764618665713,596,441,1
1764618665718,595,449,1
1764618665727,594,458,1
1764618665736,592,467,1
1764618665745,590,475,1
1764618665751,588,484,1
1764618665761,587,491,1
1764618665766,585,501,1
1764618665777,584,510,1
1764618665784,582,520,1
1764618665796,582,529,1
1764618665798,582,539,1
1764618665809,582,547,1
1764618665815,582,557,1
1764618665826,582,564,1
1764618665831,582,569,1
1764618665842,582,579,1
1764618665848,582,584,1
1764618665856,582,591,1
1764618665867,582,598,1
1764618665870,582,603,1
1764618665879,582,610,0
1764618665887,582,615,0
1764618665898,582,625,0
1764618665902,582,630,0
1764618665914,582,639,0
1764618665918,583,643,0
1764618665929,585,650,0
1764618665934,587,656,0
1764618665944,588,659,0
1764618665950,589,665,0
1764618665959,592,670,0
1764618665969,594,676,0
1764618665975,594,681,0
1764618665984,596,687,0
1764618665991,599,691,0
1764618665999,603,699,0
1764618666009,605,704,0
1764618666014,609,710,0
1764618666026,612,714,0
1764618666031,619,722,0
1764618666040,624,730,0
1764618666048,628,736,0
1764618666059,636,743,0
1764618666062,641,749,0
1764618666073,647,754,0
1764618666080,653,759,0
1764618666086,657,761,0
1764618666098,663,766,0
1764618666104,667,769,0
1764618666113,672,771,0
1764618666118,677,775,0
1764618666128,682,777,0
1764618666136,688,782,0
1764618666144,691,783,0
1764618666151,700,788,0
1764618666160,704,789,0
1764618666169,710,790,1
1764618666176,719,794,1
1764618666184,726,796,1
1764618666192,732,799,1
1764618666198,739,802,1
1764618666208,748,806,1
1764618666214,758,807,1
1764618666224,767,811,1
1764618666233,776,812,1
1764618666248,782,813,1
1764618666258,792,814,1
1764618666265,801,817,1
1764618666273,811,818,1
1764618666277,823,819,1
1764618666288,833,823,1
1764618666298,847,825,1
1764618666307,860,826,1
1764618666311,874,827,1
1764618666322,887,827,1
1764618666327,897,830,1
1764618666342,921,830,1
1764618666351,931,830,1
1764618666360,937,830,1
1764618666368,947,830,1
1764618666376,954,830,1
1764618666384,961,830,1
1764618666392,966,830,1
1764618666401,971,830,1
1764618666408,981,830,1
1764618666416,990,830,1
1764618666424,1000,830,1
1764618666430,1005,830,1
1764618666439,1012,830,1
1764618666448,1020,830,1
1764618666456,1025,830,1
1764618666462,1032,830,1
1764618666471,1036,830,1
1764618666477,1041,830,1
1764618666490,1045,830,1
1764618666495,1050,830,1
1764618666504,1055,829,1
1764618666514,1061,828,1
1764618666523,1069,825,1
1764618666526,1076,825,1
1764618666537,1083,824,1
1764618666544,1090,823,1
1764618666552,1100,823,1
1764618666561,1109,818,1
1764618666569,1119,818,1
1764618666577,1125,816,1
1764618666584,1133,815,1
1764618666592,1141,812,1
1764618666600,1148,809,1
1764618666609,1154,807,1
1764618666617,1159,805,1
1764618666624,1163,803,1
1764618666632,1168,801,1
1764618666640,1176,798,1
1764618666648,1181,795,1
1764618666657,1187,790,1
1764618666665,1191,787,1
1764618666672,1195,782,1
1764618666683,1200,776,1
1764618666686,1203,773,1
1764618666696,1210,766,1
1764618666704,1216,761,1
1764618666713,1222,755,1
1764618666720,1226,750,1
1764618666728,1231,744,1
1764618666736,1236,737,1
1764618666744,1238,732,1
1764618666752,1242,727,1
1764618666760,1245,721,1
1764618666768,1249,715,1
1764618666776,1250,710,1
1764618666784,1253,704,1
1764618666792,1254,701,1
1764618666801,1256,693,1
1764618666809,1259,687,1
1764618666817,1260,682,1
1764618666825,1262,675,1
1764618666832,1265,666,1
1764618666840,1267,659,1
1764618666848,1268,653,1
1764618666858,1268,647,1
1764618666863,1271,639,1
1764618666871,1273,634,1
1764618666883,1274,625,1
1764618666886,1276,618,1
1764618666898,1278,609,1
1764618666902,1280,601,1
1764618666913,1280,595,1
1764618666918,1283,588,1
1764618666928,1285,579,1
1764618666937,1286,574,1
1764618666944,1289,567,1
1764618666951,1289,560,1
1764618666960,1290,551,1
1764618666969,1291,544,1
1764618666977,1292,536,1
1764618666985,1292,526,1
1764618666992,1296,518,1
1764618667000,1297,508,1
1764618667008,1298,500,1
1764618667016,1301,489,1
1764618667024,1301,482,1
1764618667031,1302,474,1
1764618667041,1302,465,1
1764618667046,1303,457,1
1764618667056,1305,451,1
1764618667062,1305,445,1
1764618667071,1305,435,1
1764618667079,1305,428,1
1764618667090,1305,418,1
1764618667094,1305,411,1
1764618667105,1305,403,1
1764618667113,1305,394,1
1764618667118,1305,386,1
1764618667129,1305,382,1
1764618667136,1304,376,1
1764618667144,1301,368,1
1764618667150,1300,361,1
1764618667160,1296,354,1
1764618667168,1295,348,1
1764618667176,1293,343,1
1764618667184,1289,337,1
1764618667193,1287,330,1
1764618667200,1282,324,1
1764618667208,1279,319,1
1764618667216,1277,317,1
1764618667224,1272,310,1
1764618667233,1271,307,1
1764618667240,1268,302,1
1764618667246,1265,299,1
1764618667255,1259,293,1
1764618667265,1253,288,1
1764618667274,1247,283,1
1764618667278,1239,278,1
1764618667291,1233,273,1
1764618667294,1224,267,1
1764618667306,1218,260,1
1764618667313,1214,256,1
1764618667323,1208,251,1
1764618667328,1201,245,1
1764618667339,1195,239,1
1764618667345,1188,232,1
1764618667354,1180,226,1
1764618667358,1169,219,1
1764618667367,1153,211,0
1764618667376,1141,205,0
1764618667384,1123,194,0
1764618667392,1109,189,0
1764618667401,1103,184,0
1764618667407,1094,180,0
1764618667417,1088,176,0
1764618667423,1085,175,0
1764618667432,1080,172,0
1764618667440,1076,169,0
1764618667448,1070,167,0
1764618667456,1064,162,1
1764618667463,1055,161,0
1764618667473,1043,157,0
1764618667478,1030,154,0
1764618667489,1018,152,0
1764618667495,1008,150,0
1764618667505,1001,150,0
1764618667512,995,149,0
1764618667523,987,148,0
1764618667526,980,146,0
1764618667537,973,144,1
1764618667544,967,144,1
1764618667553,960,143,1
1764618667561,954,143,1
1764618667569,943,142,1
1764618667576,935,142,1
1764618667584,928,142,1
1764618667592,923,142,1
1764618667600,918,142,1
1764618667608,914,142,1
1764618667616,909,142,1
1764618667624,899,145,1
1764618667632,892,146,1
1764618667640,885,146,1
1764618667651,876,147,1
1764618667656,868,148,1
1764618667667,859,148,1
1764618667672,849,152,1
1764618667683,840,152,1
1764618667686,833,155,1
1764618667697,826,157,1
1764618667702,819,157,1
1764618667712,812,158,1
1764618667720,806,160,1
1764618667729,799,164,1
1764618667734,795,165,1
1764618667744,783,169,1
1764618667752,777,171,1
1764618667760,770,172,1
1764618667767,762,175,1
1764618667776,753,179,1
1764618667784,748,182,1
1764618667793,741,184,1
1764618667800,734,189,1
1764618667808,730,190,1
1764618667816,724,194,1
1764618667823,719,198,1
1764618667831,716,203,1
1764618667841,712,206,1
1764618667847,707,211,1
1764618667857,704,213,1
1764618667866,702,216,1
1764618667872,697,221,1
1764618667884,692,227,1
1764618667887,689,231,1
1764618667896,685,237,1
1764618667902,683,241,1
1764618667914,678,249,1
1764618667918,676,256,1
1764618667927,671,267,1
1764618667936,668,275,1
1764618667944,664,286,1
1764618667953,662,295,1
1764618667960,659,305,1
1764618667967,657,314,0
1764618667976,654,321,0
1764618667984,653,326,0
1764618667992,651,337,0
1764618667998,648,344,0
1764618668008,646,351,0
1764618668017,644,361,0
1764618668024,641,372,0
1764618668030,639,382,0
1764618668041,635,393,0
1764618668046,633,403,0
1764618668058,626,412,0
1764618668065,621,426,0
1764618668069,618,436,0
1764618668084,614,448,0
1764618668086,610,462,0
1764618668100,608,469,1
1764618668102,605,481,1
1764618668110,601,493,1
1764618668120,598,502,1
1764618668129,594,514,1
1764618668135,592,524,1
1764618668144,589,533,1
1764618668152,586,541,1
1764618668160,583,551,1
1764618668168,582,560,1
1764618668175,582,566,1
1764618668184,581,570,1
1764618668193,580,576,1
1764618668201,577,581,1
1764618668208,577,584,1
1764618668216,577,588,1
1764618668224,576,592,0
1764618668232,575,595,0
1764618668240,575,599,0
1764618668248,575,604,0
1764618668256,575,609,0
1764618668264,575,614,0
1764618668272,575,618,0
1764618668279,573,622,0
1764618668288,573,626,0
1764618668296,573,630,0
1764618668303,573,637,0
1764618668312,573,644,0
1764618668324,574,650,0
1764618668326,579,659,0
1764618668338,581,665,0
1764618668343,585,672,0
1764618668359,592,682,0
1764618668368,597,691,0
1764618668376,602,696,0
1764618668384,606,702,0
1764618668392,612,708,0
1764618668400,617,712,0
1764618668408,625,720,0
1764618668416,631,725,0
1764618668424,635,729,0
1764618668433,641,736,0
1764618668440,648,742,0
1764618668450,654,748,0
1764618668457,660,753,0
1764618668465,667,755,0
1764618668473,674,760,0
1764618668481,679,765,0
1764618668488,686,768,1
1764618668494,692,773,1
1764618668503,700,778,1
1764618668510,711,783,1
1764618668519,718,787,1
1764618668527,725,791,1
1764618668537,734,796,1
1764618668543,743,798,1
1764618668552,752,802,1
1764618668560,762,805,1
1764618668570,769,806,1
1764618668576,778,811,1
1764618668585,785,812,1
1764618668592,793,816,1
1764618668600,800,817,1
1764618668608,808,818,1
1764618668614,816,822,1
1764618668623,824,823,1
1764618668631,832,827,1
1764618668639,840,827,1
1764618668648,849,828,1
1764618668657,861,830,1
1764618668665,871,831,1
1764618668672,883,834,1
1764618668681,895,835,1
1764618668688,905,835,1
1764618668697,913,835,1
1764618668704,923,835,1
1764618668710,933,835,1
1764618668719,945,835,1
1764618668728,956,835,1
1764618668736,965,835,1
1764618668742,975,835,1
1764618668752,987,835,1
1764618668760,998,835,1
1764618668768,1010,835,1
1764618668774,1020,835,1
1764618668786,1033,835,1
1764618668791,1045,835,1
1764618668801,1055,835,1
1764618668807,1067,835,1
1764618668819,1078,835,1
1764618668824,1087,835,1
1764618668833,1095,835,1
1764618668839,1104,833,1
1764618668849,1112,832,1
1764618668855,1119,832,1
1764618668868,1126,830,1
1764618668871,1132,827,1
1764618668882,1139,826,1
1764618668887,1144,825,0
1764618668898,1150,822,0
1764618668902,1154,821,0
1764618668911,1162,817,0
1764618668918,1165,817,0
1764618668928,1169,815,0
1764618668934,1174,815,0
1764618668943,1180,812,0
1764618668951,1186,811,0
1764618668960,1195,805,0
1764618668969,1199,804,0
1764618668976,1204,801,0
1764618668985,1210,796,0
1764618668992,1215,790,0
1764618669001,1220,783,0
1764618669008,1225,778,0
1764618669016,1230,772,0
1764618669025,1234,767,0
1764618669035,1238,762,0
1764618669040,1241,757,0
1764618669048,1246,750,0
1764618669056,1248,746,0
1764618669067,1253,740,0
1764618669071,1254,733,0
1764618669082,1255,724,1
1764618669088,1259,718,1
1764618669099,1261,709,1
1764618669104,1265,702,1
1764618669113,1267,695,1
1764618669118,1271,690,1
1764618669127,1273,685,1
1764618669136,1274,678,1
1764618669143,1276,674,1
1764618669150,1277,667,1
1764618669160,1278,663,1
1764618669168,1281,654,1
1764618669176,1282,645,1
1764618669184,1284,638,1
1764618669193,1287,629,1
1764618669200,1287,621,1
1764618669208,1288,611,1
1764618669216,1289,604,1
1764618669224,1290,595,1
1764618669231,1290,587,1
1764618669241,1293,580,1
1764618669248,1294,571,1
1764618669257,1294,563,1
1764618669265,1294,557,1
1764618669272,1295,550,1
1764618669281,1295,544,1
1764618669288,1295,537,1
1764618669299,1295,527,1
1764618669303,1295,520,1
1764618669312,1295,513,1
1764618669320,1295,505,1
1764618669329,1296,498,1
1764618669334,1299,491,1
1764618669344,1300,480,1
1764618669350,1300,474,1
1764618669360,1301,467,1
1764618669366,1302,460,1
1764618669376,1305,449,1
1764618669383,1305,441,1
1764618669392,1305,431,1
1764618669399,1305,424,1
1764618669408,1305,414,1
1764618669416,1305,406,1
1764618669425,1305,399,1
1764618669432,1305,389,1
1764618669440,1305,380,1
1764618669451,1305,370,1
1764618669454,1305,364,1
1764618669466,1305,357,1
1764618669470,1305,348,1
1764618669481,1302,339,1
1764618669488,1297,329,1
1764618669498,1296,322,1
1764618669502,1294,316,1
1764618669512,1290,309,1
1764618669520,1286,301,1
1764618669529,1284,296,1
1764618669539,1280,290,1
1764618669543,1275,282,1
1764618669551,1274,280,1
1764618669560,1270,274,1
1764618669568,1267,268,1
1764618669576,1262,262,1
1764618669585,1257,258,1
1764618669592,1252,249,1
1764618669600,1249,246,1
1764618669608,1243,240,1
1764618669616,1235,232,1
1764618669625,1226,225,1
1764618669633,1221,223,1
1764618669641,1215,220,1
1764618669650,1207,215,1
1764618669656,1201,211,1
1764618669667,1192,203,1
1764618669670,1186,200,1
1764618669679,1176,193,1
1764618669688,1162,185,1
1764618669696,1148,179,1
1764618669704,1132,173,1
1764618669712,1117,168,1
1764618669720,1108,165,1
1764618669728,1099,159,1
1764618669733,1095,154,1
1764618669743,1090,152,1
1764618669752,1083,147,1
1764618669759,1079,144,1
1764618669767,1071,142,1
1764618669776,1062,138,1
1764618669785,1051,135,1
1764618669792,1035,131,1
1764618669800,1020,127,1
1764618669808,1010,124,1
1764618669816,1001,122,1
1764618669824,994,120,1
1764618669832,989,120,1
1764618669840,978,117,1
1764618669848,971,117,1
1764618669856,963,117,1
1764618669868,955,117,1
1764618669871,946,117,1
1764618669883,936,117,1
1764618669887,928,117,1
1764618669898,916,117,1
1764618669902,912,117,1
1764618669915,907,117,1
1764618669918,900,117,1
1764618669928,895,118,1
1764618669934,888,119,1
1764618669944,884,119,1
1764618669953,883,119,1
1764618669960,877,120,1
1764618669967,873,122,1
1764618669976,869,123,1
1764618669984,864,123,1
1764618669993,859,124,1
1764618670000,856,124,1
1764618670008,851,127,1
1764618670017,848,128,1
1764618670024,843,129,1
1764618670033,836,133,1
1764618670040,830,135,1
1764618670048,824,136,1
1764618670056,817,140,1
1764618670064,806,145,1
1764618670072,799,148,1
1764618670084,790,153,1
1764618670087,780,158,1
1764618670096,772,161,1
1764618670103,762,162,1
1764618670112,756,165,1
1764618670119,751,168,1
1764618670129,745,172,1
1764618670135,739,176,1
1764618670144,735,178,1
1764618670151,729,182,1
1764618670160,723,184,1
1764618670168,719,185,1
1764618670177,713,190,1
1764618670185,710,192,1
1764618670192,705,196,1
1764618670199,700,199,1
1764618670208,696,204,1
1764618670217,692,210,1
1764618670224,690,214,1
